temperature,humidity,co2,ec,ph,voltage,battery_level,dew_point,vpd,timestamp,anomaly_type,is_anomaly
32.9,72.41,955.0,1.78,5.76,3.32,77.0,27.28,1.38,2025-07-02T11:10:28.723989,normal,0
21.63,73.36,995.0,2.01,6.58,2.103083187820001,11.668576584469054,16.66,0.689,2025-09-14T20:14:29.943916,low_voltage,1
32.71,58.42,987.0,1.47,5.52,3.26,84.0,23.49,2.058,2025-07-25T13:20:28.723989,normal,0
33.54,50.87,1277.0,1.82,7.06,3.27,82.0,21.97,2.547,2025-07-06T07:40:28.723989,normal,0
21.82,87.28,719.0,1.9,6.85,3.22,79.0,19.61,0.333,2025-07-18T12:10:28.723989,normal,0
29.74,43.98,1081.0,1.51,5.59,3.19,79.0,16.18,2.342,2025-06-24T00:10:28.723989,normal,0
21.76,66.98,611.0,1.55,6.24,3.24,100.0,15.36,0.86,2025-07-18T03:40:28.723989,normal,0
37.65,43.93,892.0,1.6,6.96,3.21,77.0,23.29,3.645,2025-08-07T09:50:28.723989,normal,0
25.78,79.42,361.0,1.33,7.06,3.45,90.0,21.95,0.683,2025-07-15T08:50:28.723989,normal,0
19.04,72.03,344.0,1.32,6.46,1.8529092133823006,7.421691524616847,13.88,0.616,2025-09-11T05:54:29.770287,battery_depleted,1
22.55,67.96,689.0,1.14,5.46,4.570632254535118,98.50918596188473,16.34,0.876,2025-08-28T23:02:30.107727,power_surge,1
20.36,95.0,744.0,1.86,6.42,3.52,60.0,19.53,0.12,2025-08-07T02:30:28.723989,normal,0
17.006471476819698,97.25064684910356,677.0,1.86,5.65,3.3,88.0,16.57,0.053,2025-09-22T12:11:30.073164,vpd_too_low,1
18.37,78.62,578.0,1.42,5.0,3.36,67.0,14.59,0.452,2025-06-29T23:30:28.723989,normal,0
30.63,76.86,795.0,1.5,7.73,3.18,82.0,26.1,1.018,2025-06-19T05:30:28.723989,normal,0
8.580947132128655,61.7,629.0,1.43,6.06,1.8479999999999999,77.0,1.64,0.427,2025-09-15T06:53:30.083725,sudden_drop,1
27.46,63.56,645.0,1.43,7.57,3.34,72.0,19.93,1.335,2025-07-31T18:20:28.723989,normal,0
26.11,57.25,977.0,1.59,7.09,3.39,83.0,17.0,1.446,2025-07-24T23:00:28.723989,normal,0
11.39107551909578,59.92,493.0,1.86,6.07,1.998,70.0,3.88,0.54,2025-09-02T19:08:29.801391,sudden_drop,1
30.93,26.44,714.0,1.42,6.44,3.28,80.0,9.45,3.292,2025-09-19T21:53:29.652396,normal,0
24.96,90.63,896.0,1.43,6.38,3.33,83.0,23.32,0.296,2025-09-19T02:58:29.542880,normal,0
24.65,61.16,845.0,1.71,6.77,4.710303450712278,96.37559998847887,16.67,1.205,2025-09-11T19:43:30.051328,power_surge,1
18.49,66.2,533.0,1.51,5.85,3.44,74.0,12.07,0.719,2025-06-29T23:10:28.723989,normal,0
29.03,61.35,861.0,1.94,7.18,3.23,79.0,20.84,1.551,2025-07-18T01:40:28.723989,normal,0
34.42,56.79,1034.0,1.44,6.54,2.9,20.0,24.61,2.353,2025-08-27T12:42:29.642977,normal,0
0.0,9999.0,441.0,1.68,7.25,9999.0,79.0,0.0,0.0,2025-09-05T17:23:30.098091,sensor_failure,1
25.73,79.12,790.0,1.09,6.87,3.29,71.0,21.84,0.691,2025-06-28T20:40:28.723989,normal,0
37.636967006329975,93.57474114321649,821.0,1.61,5.93,3.9296338928122223,63.0,36.42,0.417,2025-08-27T03:48:30.062373,high_fluctuation,1
23.43,74.69,770.0,2.55,6.98,3.05,85.0,18.68,0.73,2025-07-06T02:30:28.723989,normal,0
15.85,51.74,821.0,1.63,6.56,3.28,70.0,5.93,0.869,2025-08-03T23:00:28.723989,normal,0
31.91591309539033,53.7,641.0,2.769337600730415,8.794847274341285,3.08,68.0,21.36,2.191,2025-08-24T18:01:29.958121,gradual_drift,1
-999.0,0.0,-999.0,1.64,6.64,0.0,0.0,0.0,0.0,2025-08-24T08:26:29.794318,multi_sensor_failure,1
35.45,63.68,1607.0,1.48,6.38,3.18,72.0,27.51,2.094,2025-09-04T12:26:29.573809,normal,0
32.48,78.05,1122.0,1.82,5.71,2.1198786720692055,6.5089343933018196,28.16,1.072,2025-09-09T08:20:29.947823,battery_depleted,1
37.46,30.76,787.0,1.06,6.2,3.11,97.0,17.36,4.455,2025-09-07T10:53:29.741892,normal,0
36.0,39.56,549.0,1.09,5.45,3.37,61.0,20.1,3.591,2025-08-29T20:13:29.544945,normal,0
23.62,74.14,733.0,2.08,5.65,3.25,89.0,18.74,0.754,2025-07-06T10:30:28.723989,normal,0
23.88,92.94,600.0,1.36,7.84,3.28,80.0,22.67,0.209,2025-09-11T07:19:29.530580,normal,0
38.36,49.97,1154.0,1.13,6.09,3.51,62.0,26.09,3.379,2025-07-07T18:10:28.723989,normal,0
37.11230453064621,62.34,975.0,3.1367815914993193,9.518828839465414,3.38,93.0,28.71,2.378,2025-08-24T19:10:29.792086,gradual_drift,1
37.31,68.65,1653.0,1.22,7.17,3.35,85.0,30.57,2.001,2025-08-29T14:33:29.577363,normal,0
24.66,63.57,773.0,1.47,6.2,4.639002600057009,98.06923170177984,17.29,1.131,2025-09-22T08:03:30.018753,power_surge,1
25.12,72.19,678.0,1.37,6.15,3.3,73.0,19.76,0.887,2025-06-24T01:30:28.723989,normal,0
25.1,46.39,847.0,1.6,7.46,3.61,78.0,12.8,1.708,2025-07-29T21:20:28.723989,normal,0
24.27030541296726,97.523760827689,739.0,1.26,6.16,3.42,86.0,23.85,0.075,2025-09-11T11:09:30.102707,dew_point_close,1
31.25,53.12,1073.0,1.31,5.85,3.37,77.0,20.57,2.136,2025-08-08T22:10:28.723989,normal,0
18.77,41.89,756.0,2.55,6.38,3.23,65.0,5.55,1.259,2025-07-05T02:30:28.723989,normal,0
27.26,52.14,888.0,1.6,6.37,3.45,85.0,16.59,1.733,2025-08-05T04:30:28.723989,normal,0
28.11,61.88,520.0,1.24,6.6,3.25,82.0,20.11,1.45,2025-07-08T02:10:28.723989,normal,0
11.887422247173673,74.13,814.0,1.48,5.56,2.088,61.0,7.43,0.36,2025-09-20T22:32:29.754752,sudden_drop,1
16.89,80.08,606.0,1.67,6.99,3.25,94.0,13.43,0.383,2025-07-06T03:30:28.723989,normal,0
0.0,50.15,9999.0,1.64,7.53,3.29,86.0,-9.16,0.304,2025-09-18T21:18:29.858540,sensor_failure,1
22.37,71.47,773.0,1.41,6.67,3.37,92.0,16.96,0.771,2025-08-08T21:20:28.723989,normal,0
29.12,56.71,654.7378251484256,2.3085139066435363,7.815261593813941,3.35,50.0,19.65,1.746,2025-09-18T12:49:29.957373,calibration_drift,1
35.9,33.25,1060.0,1.56,6.7,3.25,72.0,17.24,3.944,2025-08-31T12:13:29.611686,normal,0
32.23,26.28,736.0,1.43,6.83,3.33,96.0,10.46,3.551,2025-09-22T05:57:29.520532,normal,0
28.18,37.49,627.0,2.43,6.62,3.31,66.0,12.32,2.388,2025-06-30T16:50:28.723989,normal,0
30.8,80.0,519.0,1.6,6.28,3.4,79.0,26.95,0.888,2025-08-05T14:30:28.723989,normal,0
6.572161954248099,35.50065647809433,778.0,2.12,6.04,3.523056461497408,75.0,-7.63,0.627,2025-09-16T02:26:29.808393,high_fluctuation,1
31.78,48.24,1558.0,1.19,6.99,3.22,65.0,19.5,2.431,2025-08-28T14:31:29.625882,normal,0
30.34017515054321,65.57096560962813,709.0,0.87,6.28,3.219632569879576,67.0,23.17,1.49,2025-09-13T05:00:30.002242,high_fluctuation,1
28.78,93.19,1686.0,1.14,7.36,3.27,74.0,27.57,0.269,2025-09-03T14:02:29.680517,normal,0
36.39,47.04,1021.0,1.34,6.33,3.55,94.0,23.29,3.214,2025-08-04T08:50:28.723989,normal,0
24.32,92.35,877.0,0.94,7.16,3.44,74.0,23.0,0.233,2025-09-13T04:56:29.609705,normal,0
25.06,57.01,1641.0,1.5,6.56,3.24,68.0,15.95,1.367,2025-09-04T20:16:29.648448,normal,0
30.27,45.97,833.0,1.12,7.46,3.31,92.0,17.36,2.328,2025-08-05T03:50:28.723989,normal,0
32.16,58.38,1131.0,1.03,6.17,3.44,84.0,22.96,1.997,2025-07-17T15:10:28.723989,normal,0
21.50336854918244,95.90540294874278,621.0,1.01,6.37,3.36,100.0,20.82,0.105,2025-09-20T07:55:30.065938,dew_point_close,1
28.49,76.68,334.0,1.24,7.22,3.11,74.0,24.0,0.907,2025-06-29T15:00:28.723989,normal,0
19.07,59.7,696.077875312104,1.096406889270693,4.638282312026582,3.13,48.0,11.05,0.889,2025-09-20T20:05:29.904573,calibration_drift,1
31.45,61.95,340.0,1.72,6.16,3.44,92.0,23.28,1.754,2025-06-25T15:30:28.723989,normal,0
31.58,50.08,742.0,1.72,5.72,2.99,78.0,19.92,2.318,2025-07-24T06:40:28.723989,normal,0
20.63,82.33,985.0,1.68,6.66,3.44,65.0,17.51,0.43,2025-07-03T00:20:28.723989,normal,0
25.87,68.37,758.0,1.41,6.27,4.467719881292105,95.06344738159753,19.6,1.055,2025-09-20T19:58:30.004978,power_surge,1
22.39,75.64,886.0,1.36,6.23,3.33,78.0,17.88,0.66,2025-07-16T22:30:28.723989,normal,0
30.39,25.24,781.0,0.8,6.35,3.19,72.0,8.3,3.244,2025-09-05T20:09:29.673172,normal,0
26.44,66.49,657.0,2.34,5.32,3.28,78.0,19.69,1.156,2025-09-16T17:12:29.531074,normal,0
28.52,66.5,754.0,1.96,7.06,3.27,65.0,21.67,1.305,2025-07-17T23:20:28.723989,normal,0
22.43,93.71,599.0,1.62,6.15,3.38,68.0,21.37,0.171,2025-09-17T15:15:29.487006,normal,0
20.66,69.27,569.0,1.48,5.73,3.42,60.0,14.83,0.748,2025-07-23T09:40:28.723989,normal,0
34.29,-1.0,1157.0,1.15,6.54,3.3,76.0,0.0,0.0,2025-08-27T16:22:29.752712,sensor_failure,1
36.34,34.74,1258.0,1.09,5.49,3.35,69.0,18.32,3.95,2025-06-18T13:20:28.723989,normal,0
31.338599053297727,67.21,593.0,3.3066280528742293,9.358305937802085,3.5,59.0,24.53,1.502,2025-09-07T21:52:29.986287,gradual_drift,1
-999.0,0.0,-999.0,0.88,6.65,0.0,0.0,0.0,0.0,2025-09-03T00:20:29.912731,multi_sensor_failure,1
32.36,83.77,946.0,2.02,6.74,2.94,34.0,29.26,0.788,2025-08-25T17:33:29.574006,normal,0
20.38,65.1,1098.0,2.6,5.42,3.35,57.0,13.61,0.835,2025-09-13T21:41:29.676693,normal,0
28.83,46.84,1053.0,1.55,7.23,3.09,58.0,16.34,2.109,2025-06-22T12:40:28.723989,normal,0
16.55,70.98,779.0,1.03,7.65,3.04,67.0,11.27,0.546,2025-07-27T05:10:28.723989,normal,0
52.14736289171927,63.62,585.0,1.5,6.78,4.1080000000000005,69.0,43.23,4.989,2025-09-14T17:48:29.863098,sudden_spike,1
22.55,49.91,372.0,1.41,7.52,3.12,77.0,11.58,1.369,2025-07-19T01:30:28.723989,normal,0
22.36,85.54,919.0,1.37,6.59,3.38,78.0,19.82,0.391,2025-08-10T02:20:28.723989,normal,0
23.46,88.94,801.0,1.21,7.32,3.48,68.0,21.53,0.319,2025-07-11T03:10:28.723989,normal,0
33.46,75.7,1093.0,1.26,6.81,3.21,74.0,28.58,1.254,2025-07-25T15:40:28.723989,normal,0
31.52,72.95,387.0,2.18,5.86,3.32,71.0,26.08,1.252,2025-06-22T15:30:28.723989,normal,0
32.06,66.44,1036.0,1.72,6.21,3.43,62.0,25.02,1.601,2025-07-17T06:30:28.723989,normal,0
22.07,88.37,656.0,0.8,7.17,3.31,86.0,20.06,0.309,2025-09-20T21:25:29.626948,normal,0
26.92,62.07,848.0,1.01,6.26,3.26,58.0,19.04,1.346,2025-06-22T03:40:28.723989,normal,0
34.22,59.25,1264.0,2.4,5.44,3.21,74.0,25.13,2.194,2025-09-10T12:05:29.541256,normal,0
22.59,68.14,876.0,1.38,6.41,3.32,85.0,16.42,0.873,2025-06-15T02:00:28.723989,normal,0
23.93,92.5,794.0,1.58,6.57,3.27,72.0,22.64,0.223,2025-09-16T12:55:29.748674,normal,0
27.5013135236485,97.98508346283299,885.0,1.9,7.3,3.48,57.0,27.15,0.074,2025-09-18T18:04:29.752813,dew_point_close,1
29.66,51.16,405.0,1.79,7.5,3.65,63.0,18.5,2.032,2025-07-23T08:30:28.723989,normal,0
18.905301660070723,97.44415612839767,698.0,1.32,6.02,3.47,85.0,18.49,0.056,2025-09-06T22:03:29.828565,dew_point_close,1
23.17,71.04,803.0,1.8,6.01,3.29,89.0,17.63,0.822,2025-06-21T10:20:28.723989,normal,0
64.02108049955983,76.64,378.0,1.99,5.74,4.2250000000000005,63.0,58.27,5.597,2025-09-17T07:23:29.911556,sudden_spike,1
26.82,62.9,301.0701457611436,2.845853943065288,7.638256695669415,3.35,64.0,19.16,1.309,2025-09-08T18:25:29.984260,calibration_drift,1
46.3484091695339,55.27,921.0,2.026935437952,7.467814065233737,3.31,78.0,35.2,4.592,2025-08-26T13:23:30.046067,gradual_drift,1
26.91,57.19,951.0,2.0,6.26,3.45,78.0,17.73,1.518,2025-06-26T22:20:28.723989,normal,0
16.9,67.05,923.0,1.52,6.86,3.14,91.0,10.74,0.634,2025-07-16T03:00:28.723989,normal,0
35.17,36.93,700.0,1.78,6.25,3.31,68.0,18.26,3.58,2025-08-29T16:54:29.701034,normal,0
28.05,45.85,1667.0,0.85,6.93,3.38,85.0,15.3,2.053,2025-09-03T13:20:29.516754,normal,0
15.71,86.52,722.0,1.44,5.39,3.35,100.0,13.47,0.241,2025-06-27T00:10:28.723989,normal,0
30.87,52.73,764.0,1.39,6.64,3.51,88.0,20.1,2.108,2025-08-09T06:50:28.723989,normal,0
27.36,60.46,911.0,1.8,5.0,3.25,81.0,19.04,1.44,2025-06-18T20:10:28.723989,normal,0
28.19,66.47,794.0,1.56,5.71,1.7877268031291567,3.344100554234233,21.35,1.281,2025-09-17T14:27:29.968112,battery_depleted,1
21.13,74.42,781.6322832350083,-0.30754076201774105,6.735897924936246,3.25,95.0,16.4,0.641,2025-09-04T01:17:30.012529,calibration_drift,1
24.28,57.4,603.0,1.39,6.57,1.8355966383646862,5.684868001395816,15.33,1.293,2025-09-20T18:17:29.814369,battery_depleted,1
18.18,88.19,622.0,1.05,6.03,3.3,82.0,16.19,0.247,2025-06-23T00:20:28.723989,normal,0
23.28,93.06,819.0,1.02,6.57,3.31,76.0,22.09,0.198,2025-09-10T22:43:29.520336,normal,0
17.39,62.09,803.0,1.14,6.75,2.95,30.0,10.06,0.753,2025-09-17T03:15:29.631069,normal,0
26.43,68.46,514.0,1.33,5.59,3.14,63.0,20.16,1.087,2025-07-29T11:20:28.723989,normal,0
36.89,61.18,1048.0,1.95,6.55,3.57,66.0,28.18,2.421,2025-06-25T13:10:28.723989,normal,0
25.26,62.78,649.1991720300011,-0.3995239659137757,3.954333998069248,3.29,84.0,17.66,1.197,2025-09-07T02:28:29.876484,calibration_drift,1
27.79,79.72,594.0,1.35,6.81,3.39,81.0,23.96,0.757,2025-08-04T13:00:28.723989,normal,0
29.42,59.34,435.0,0.91,7.02,3.29,77.0,20.67,1.669,2025-07-05T07:00:28.723989,normal,0
29.15,71.72,619.0,1.41,7.23,3.2,91.0,23.52,1.143,2025-06-15T08:20:28.723989,normal,0
26.65,78.21,700.0,1.89,5.67,2.89,22.0,22.54,0.761,2025-09-08T03:12:29.508988,normal,0
24.85,90.82,513.0,1.8,5.83,3.2,83.0,23.25,0.288,2025-09-20T19:52:29.621593,normal,0
11.237409474082177,54.048779609905765,774.0,2.55,5.89,2.789987317313826,69.0,2.28,0.613,2025-08-29T20:22:30.092935,high_fluctuation,1
24.82,79.79,638.0,1.64,5.88,3.23,85.0,21.09,0.633,2025-07-16T01:50:28.723989,normal,0
19.8,76.39,653.0,1.4,5.93,3.36,61.0,15.53,0.545,2025-06-30T20:30:28.723989,normal,0
38.28,36.28,877.0,1.23,6.44,3.48,93.0,20.72,4.286,2025-09-04T21:09:29.702314,normal,0
9999.0,59.87,-1.0,1.8,6.49,9999.0,100.0,58.69,8.0,2025-09-05T03:18:29.914329,sensor_failure,1
15.0,57.79,818.0,1.91,5.96,3.33,47.0,6.75,0.72,2025-08-06T23:10:28.723989,normal,0
22.72094824725785,98.70058189870295,685.0,1.73,6.13,3.3,82.0,22.51,0.036,2025-09-09T09:34:29.867691,dew_point_close,1
12.534346228695453,98.16912290927456,585.0,2.08,7.6,3.23,70.0,12.25,0.027,2025-09-09T16:09:29.989019,environmental_stress,1
34.28,37.18,1029.0,1.8,6.87,3.35,73.0,17.59,3.394,2025-06-26T09:30:28.723989,normal,0
9.440229918383823,96.03058822310464,864.0,1.91,6.29,3.12,82.0,8.84,0.047,2025-09-12T10:25:30.109455,environmental_stress,1
25.09,81.66,917.0,2.02,5.55,3.32,100.0,21.73,0.584,2025-08-08T09:20:28.723989,normal,0
29.58,70.77,739.0,0.97,6.93,3.41,91.0,23.71,1.211,2025-07-03T20:40:28.723989,normal,0
23.57,88.85,490.0,1.55,5.49,3.31,83.0,21.62,0.324,2025-09-22T17:39:29.687651,normal,0
19.565466769847855,95.05906243538787,795.0,0.83,5.78,3.15,78.0,18.75,0.112,2025-09-16T22:43:30.085440,dew_point_close,1
17.83,88.17,631.0,2.09,6.43,3.28,81.0,15.84,0.242,2025-08-10T00:40:28.723989,normal,0
22.09,69.94,966.0,2.34,6.99,3.26,80.0,16.35,0.799,2025-08-07T06:10:28.723989,normal,0
22.1,68.61,1128.7271947833751,0.0915553685254118,8.02032880360857,3.16,89.0,16.06,0.835,2025-09-05T02:37:30.054238,calibration_drift,1
38.24,66.79,1056.0,2.07,7.14,3.18,87.0,30.98,2.229,2025-08-07T14:50:28.723989,normal,0
28.11,79.09,300.0,1.59,7.04,3.54,78.0,24.14,0.795,2025-07-31T12:10:28.723989,normal,0
28.89,54.16,1658.0,1.28,5.85,3.21,77.0,18.7,1.825,2025-08-29T09:43:29.615300,normal,0
23.55,72.14,698.0,1.51,6.49,3.39,80.0,18.24,0.809,2025-06-21T21:00:28.723989,normal,0
38.2,32.79,485.0,1.72,6.63,3.33,85.0,19.02,4.501,2025-08-28T18:31:29.571152,normal,0
29.41,49.83,606.0,0.88,7.58,3.34,77.0,17.85,2.058,2025-07-16T09:20:28.723989,normal,0
31.23,50.42,773.0,1.54,6.33,3.39,70.0,19.71,2.257,2025-07-11T19:40:28.723989,normal,0
28.21,46.16,661.0,1.67,7.29,3.26,55.0,15.55,2.06,2025-07-29T05:50:28.723989,normal,0
15.0,83.11,942.0,1.4,5.93,3.22,84.0,12.16,0.288,2025-07-22T03:00:28.723989,normal,0
25.56,62.33,494.0,1.73,6.47,1.9991997291966292,3.7535543247370287,17.83,1.234,2025-09-13T11:02:30.105886,battery_depleted,1
24.02,61.89,706.0,1.99,6.48,3.33,71.0,16.26,1.139,2025-07-05T03:10:28.723989,normal,0
19.18,67.17,1487.0,1.15,6.96,3.46,73.0,12.94,0.73,2025-09-08T02:22:29.703951,normal,0
38.38,37.8,1007.0,0.86,5.23,3.33,83.0,21.47,4.206,2025-08-28T11:29:29.608558,normal,0
38.19,38.25,1122.0,1.27,6.39,3.28,68.0,21.5,4.133,2025-07-09T12:20:28.723989,normal,0
22.4412031921848,95.00880564844626,723.0,1.16,6.57,3.52,93.0,21.6,0.136,2025-09-22T18:00:30.045962,dew_point_close,1
27.76,58.26,701.0,2.15,7.07,3.22,67.0,18.82,1.556,2025-06-21T07:10:28.723989,normal,0
35.22,42.31,975.0,1.45,5.95,3.21,100.0,20.5,3.283,2025-07-15T14:30:28.723989,normal,0
22.92,93.67,957.0,1.8,6.51,3.47,79.0,21.84,0.177,2025-09-02T09:12:29.656435,normal,0
24.38,72.3,792.0,2.06,7.23,2.0738822926456466,4.197846422811963,19.07,0.846,2025-09-14T01:57:29.849741,low_voltage,1
26.41,72.52,302.0,2.11,6.9,3.15,85.0,21.07,0.946,2025-06-27T13:30:28.723989,normal,0
46.00312859332652,61.85794248878792,819.0,1.71,6.9,3.027995329080211,74.0,36.93,3.848,2025-09-06T13:18:30.093147,high_fluctuation,1
36.0,45.77,1038.0,1.66,6.18,3.4,95.0,22.48,3.222,2025-07-12T08:50:28.723989,normal,0
28.3,67.62,760.0,1.99,6.87,3.38,74.0,21.74,1.245,2025-06-17T06:50:28.723989,normal,0
30.32,69.57,450.0,1.81,6.28,3.37,79.0,24.13,1.315,2025-06-29T08:00:28.723989,normal,0
-999.0,0.0,-999.0,1.29,6.67,0.0,0.0,0.0,0.0,2025-09-15T15:25:29.927392,multi_sensor_failure,1
26.3,75.7,666.0,1.13,8.0,2.91,35.0,21.67,0.831,2025-09-04T20:41:29.680431,normal,0
20.67,66.11,683.0,1.46,6.68,3.32,67.0,14.12,0.826,2025-08-10T00:00:28.723989,normal,0
38.21,39.12,828.0,1.02,6.79,3.31,63.0,21.88,4.079,2025-08-24T09:35:29.616530,normal,0
34.3,53.7,1158.0,0.99,6.13,3.34,68.0,23.57,2.504,2025-07-09T08:10:28.723989,normal,0
24.65,74.8,618.0,1.01,7.36,3.13,72.0,19.88,0.782,2025-07-04T11:50:28.723989,normal,0
8.28232827157953,39.03757238914018,742.0,1.17,6.74,2.4495492915372603,60.0,-4.86,0.667,2025-09-17T08:47:29.817040,high_fluctuation,1
22.72,90.14,652.0,1.65,5.97,2.9,25.0,21.02,0.272,2025-09-15T22:42:29.541875,normal,0
20.19,73.09,668.0,0.94,6.73,3.46,60.0,15.22,0.637,2025-08-03T07:40:28.723989,normal,0
34.08,32.79,1024.0,2.11,6.29,3.47,73.0,15.43,3.591,2025-09-11T16:54:29.713774,normal,0
42.10276161819319,75.46631369229334,798.0,1.52,7.25,3.2175489407838596,75.0,36.86,2.022,2025-09-13T23:31:29.800660,high_fluctuation,1
25.15,85.36,838.0,1.37,6.22,3.3,60.0,22.52,0.468,2025-06-20T06:20:28.723989,normal,0
30.66,69.54,666.0,1.14,6.44,3.23,79.0,24.45,1.342,2025-07-11T05:00:28.723989,normal,0
22.39,72.05,697.0,1.45,7.32,3.33,75.0,17.11,0.757,2025-08-04T01:30:28.723989,normal,0
26.16,57.77,1149.0,1.75,6.14,3.33,80.0,17.19,1.433,2025-06-22T21:20:28.723989,normal,0
54.59453066893664,64.95,1031.0,1.32,6.71,4.42,66.0,45.93,5.413,2025-09-22T11:09:29.850130,sudden_spike,1
31.44,72.88,695.0,1.49,6.47,3.66,70.0,25.99,1.249,2025-07-02T09:00:28.723989,normal,0
38.15,37.54,899.0,1.59,5.43,3.24,57.0,21.16,4.172,2025-09-07T19:47:29.614961,normal,0
33.64,31.95,1299.0,1.39,5.63,3.18,70.0,14.65,3.548,2025-06-30T17:30:28.723989,normal,0
22.39,58.26,876.0,1.38,6.22,3.28,73.0,13.79,1.13,2025-07-04T19:20:28.723989,normal,0
34.26,43.93,844.0,1.81,6.77,3.18,69.0,20.24,3.026,2025-08-07T19:20:28.723989,normal,0
27.32552535665024,97.42610839886117,1234.0,1.63,6.61,3.29,89.0,26.88,0.094,2025-09-06T11:45:29.916322,dew_point_close,1
23.02,69.79,590.0,1.28,6.36,3.17,85.0,17.21,0.85,2025-07-18T17:20:28.723989,normal,0
14.980852453947676,74.2,536.0,2.23,5.6,1.95,64.0,10.42,0.439,2025-09-06T23:51:30.083007,sudden_drop,1
30.92,48.71,544.0,2.38,5.26,3.28,68.0,18.87,2.294,2025-09-03T07:42:29.499473,normal,0
28.56,68.49,422.0,1.65,6.4,3.04,23.0,22.19,1.23,2025-09-10T07:10:29.580800,normal,0
26.78,71.17,512.0,1.32,6.11,3.14,81.0,21.12,1.015,2025-08-06T16:00:28.723989,normal,0
21.91,81.35,647.0,1.71,5.97,3.42,66.0,18.57,0.49,2025-07-19T03:20:28.723989,normal,0
33.84,33.64,1016.0,1.54,6.87,3.41,79.0,15.62,3.499,2025-07-16T10:00:28.723989,normal,0
19.34,73.38,665.0,1.73,6.34,3.39,73.0,14.46,0.597,2025-07-25T23:20:28.723989,normal,0
23.38,66.86,724.0,1.54,5.0,3.33,77.0,16.87,0.953,2025-06-26T13:20:28.723989,normal,0
30.9,61.32,586.0,1.49,5.85,1.6751801619993025,15.566062339355868,22.59,1.728,2025-09-17T12:45:29.774724,low_voltage,1
26.46,54.93,638.0,1.52,6.91,3.34,75.0,16.67,1.557,2025-07-28T16:50:28.723989,normal,0
35.14,34.31,642.0,1.55,6.91,3.42,76.0,17.07,3.722,2025-09-18T11:28:29.520741,normal,0
27.76,70.53,792.0,1.06,5.97,3.19,87.0,21.91,1.098,2025-07-13T02:30:28.723989,normal,0
17.43,67.04,1004.0,1.42,6.76,3.31,91.0,11.25,0.656,2025-08-05T02:00:28.723989,normal,0
25.7,76.52,300.0,1.67,6.53,3.25,100.0,21.26,0.775,2025-06-27T12:00:28.723989,normal,0
26.99,68.97,741.0,1.37,5.71,3.24,89.0,20.81,1.106,2025-06-30T17:50:28.723989,normal,0
24.34,68.05,976.0,1.52,7.1,3.22,89.0,18.07,0.973,2025-07-11T01:30:28.723989,normal,0
24.83,89.44,716.0,1.97,6.57,3.14,87.0,22.97,0.331,2025-08-02T06:20:28.723989,normal,0
27.55,36.53,603.0,1.36,6.91,2.93,22.0,11.37,2.337,2025-08-28T08:19:29.684716,normal,0
26.34,56.95,1567.0,1.57,6.77,3.29,79.0,17.13,1.476,2025-09-21T17:38:29.617370,normal,0
24.12,45.86,712.0,1.9,5.86,3.23,71.0,11.73,1.627,2025-07-26T14:30:28.723989,normal,0
24.06,51.12,731.0,1.77,6.42,3.22,77.0,13.33,1.464,2025-06-29T03:30:28.723989,normal,0
27.86,64.89,1044.0,1.58,5.45,2.26917908356402,16.024123002739742,20.65,1.316,2025-09-01T23:39:30.071201,low_voltage,1
36.43,38.34,977.0,1.81,6.93,3.41,68.0,19.98,3.751,2025-09-13T18:31:29.551336,normal,0
31.17,63.93,1058.0,1.43,7.07,3.22,65.0,23.54,1.636,2025-07-20T10:50:28.723989,normal,0
30.78,49.67,840.0,0.95,6.88,3.28,59.0,19.06,2.233,2025-06-23T22:30:28.723989,normal,0
27.28,66.57,769.0,2.41,5.32,3.29,71.0,20.51,1.212,2025-09-10T12:23:29.485598,normal,0
29.85,65.3,450.0,1.64,6.41,3.4,60.0,22.64,1.46,2025-07-17T11:50:28.723989,normal,0
22.19,67.35,693.0,1.39,7.17,3.38,76.0,15.85,0.873,2025-07-12T09:20:28.723989,normal,0
23.9,59.22,661.0,1.14,7.69,3.29,84.0,15.46,1.21,2025-07-31T22:10:28.723989,normal,0
17.49,76.18,916.0,1.55,8.0,3.15,70.0,13.25,0.476,2025-07-14T22:10:28.723989,normal,0
38.93,35.28,1047.0,1.55,5.85,3.05,80.0,20.83,4.508,2025-09-14T22:47:29.633957,normal,0
16.83,81.57,647.0,1.29,6.93,3.18,75.0,13.66,0.353,2025-06-18T00:40:28.723989,normal,0
26.17,59.95,755.0,0.81,5.37,3.42,56.0,17.78,1.36,2025-07-23T06:30:28.723989,normal,0
16.38,63.11,728.0,1.46,6.79,3.35,72.0,9.34,0.687,2025-06-20T21:40:28.723989,normal,0
30.17,44.65,1166.0,2.42,6.44,3.19,61.0,16.81,2.372,2025-07-15T18:30:28.723989,normal,0
26.37,73.74,516.0,1.45,6.97,3.55,75.0,21.31,0.902,2025-07-21T21:30:28.723989,normal,0
26.23,83.47,713.0,1.28,6.3,3.27,74.0,23.21,0.563,2025-06-20T18:50:28.723989,normal,0
29.33,28.15,798.0,1.7,7.29,3.29,89.0,9.01,2.933,2025-08-24T07:23:29.735552,normal,0
26.55,49.75,511.0,0.93,6.38,3.18,78.0,15.2,1.745,2025-07-29T18:00:28.723989,normal,0
